customer_id,name,city,region,industry,signup_date
74001,Oscar Lad,Imphal,North,Manufacturing,2025-07-29
74002,Amrita Bahl,Solapur,East,Retail,2026-01-10
74003,Pahal Sarna,Kamarhati,West,Healthcare,2025-07-23
74004,Jatin Modi,Maheshtala,East,Retail,2025-03-12
74005,Zayan Garde,Kalyan-Dombivli,East,Technology,2025-04-17
74006,Yashvi Garg,Shimla,North,Manufacturing,2025-03-01
74007,Laban Jani,Vijayawada,South,Finance,2024-09-21
74008,Omisha Wagle,Bikaner,North,Manufacturing,2025-06-23
74009,Yashodhara Sibal,Srinagar,East,Retail,2026-03-01
74010,Panini Bansal,Tiruchirappalli,North,Technology,2023-07-19
74011,Adweta Sibal,Avadi,North,Finance,2024-12-11
74012,Qushi Devi,Jalna,North,Healthcare,2025-09-01
74013,Rushil Gill,Aizawl,West,Finance,2025-10-10
74014,Zehaan Sengupta,Indore,North,Technology,2023-05-05
74015,Vanya Mody,Ahmednagar,South,Technology,2024-10-23
74016,Qarin Sahota,Kochi,West,Education,2024-07-19
74017,Liam Vyas,Bhiwandi,West,Education,2023-09-03
74018,Upma Ravel,Anand,North,Manufacturing,2026-03-18
74019,Hemani Krishnan,Durgapur,South,Technology,2024-08-23
74020,Diya Lalla,Anand,South,Manufacturing,2025-07-13
74021,Baljiwan Sridhar,Srikakulam,West,Manufacturing,2024-05-17
74022,Ishwar Subramanian,Sangli-Miraj & Kupwad,East,Healthcare,2023-05-06
74023,Vasudha Chaudhari,Pali,North,Healthcare,2024-09-20
74024,Idika Venkatesh,Morbi,West,Healthcare,2025-10-05
74025,Baljiwan Chacko,Kota,South,Education,2025-12-16
74026,Hiral Raman,Kharagpur,South,Manufacturing,2025-07-29
74027,Waida Palan,Shivpuri,North,Healthcare,2024-01-03
74028,Pratyush Sethi,Bhatpara,West,Healthcare,2025-01-06
74029,Charles Master,Kamarhati,North,Education,2025-06-13
74030,Christopher Bajwa,Moradabad,West,Healthcare,2024-09-28
74031,Tripti Soman,Tiruvottiyur,East,Retail,2025-04-18
74032,Reyansh Roy,Nandyal,South,Manufacturing,2024-10-01
74033,Upasna Saini,Fatehpur,East,Education,2025-10-02
74034,Turvi Patla,Chapra,West,Technology,2025-11-13
74035,Pranit Dara,Vijayawada,West,Finance,2024-10-27
74036,Krishna Kumer,Rohtak,South,Finance,2023-11-10
74037,Nidhi Garg,Kalyan-Dombivli,North,Finance,2023-11-28
74038,Ayushman Dara,Mehsana,West,Technology,2025-09-17
74039,Falan Magar,Ranchi,East,Technology,2025-11-17
74040,Theodore Acharya,Jhansi,South,Manufacturing,2023-08-19
74041,Sai Rai,Ahmednagar,North,Manufacturing,2025-07-31
74042,Janani Sami,Karaikudi,West,Technology,2024-04-14
74043,Ojasvi Purohit,Nashik,North,Technology,2023-10-07
74044,Naveen Batra,Baranagar,West,Education,2026-01-19
74045,Nandini Bumb,Bhagalpur,East,Manufacturing,2024-05-14
74046,Agastya Sengupta,North Dumdum,North,Manufacturing,2024-04-04
74047,Rudra Tara,Madanapalle,West,Healthcare,2023-07-01
74048,Sathvik Bumb,Dehri,North,Technology,2024-09-09
74049,Kamya Misra,Motihari,South,Education,2024-06-24
74050,Girish Vig,Shahjahanpur,West,Healthcare,2024-08-21
74051,Darpan Ganesh,Ambattur,South,Healthcare,2025-10-02
74052,Praneel Dutt,Adoni,North,Healthcare,2025-08-20
74053,Pooja Sharaf,Bidar,East,Retail,2024-06-18
74054,Deepa More,Agra,North,Finance,2023-07-03
74055,Farhan Bava,Motihari,South,Healthcare,2025-11-08
74056,Vaishnavi Pau,Durgapur,North,Education,2023-10-18
74057,Diya Naik,Saharanpur,West,Technology,2024-11-19
74058,Xiti Modi,Fatehpur,North,Manufacturing,2025-06-24
74059,Ubika Badal,Yamunanagar,East,Retail,2026-02-18
74060,Ranbir Mallick,Haldia,East,Manufacturing,2024-08-09
74061,Ranveer Datta,Gaya,West,Education,2025-12-14
74062,Shaurya Oza,Sagar,West,Retail,2025-06-13
74063,Patrick Yogi,Kavali,North,Healthcare,2026-03-03
74064,Triya Vora,Nagpur,East,Healthcare,2025-01-06
74065,Oviya Wali,Agra,South,Manufacturing,2024-04-02
74066,Chaitaly Raju,Bareilly,East,Finance,2023-04-12
74067,Patrick Kale,Sasaram,West,Education,2024-12-12
74068,Hitesh Oommen,Berhampur,West,Technology,2023-10-26
74069,Irya Hora,Malegaon,North,Education,2023-05-05
74070,Chanchal Kala,Noida,West,Retail,2025-04-11
74071,Eesha Arya,Kavali,East,Technology,2023-07-16
74072,Ati Rege,Ramagundam,West,Retail,2023-07-02
74073,Upadhriti Merchant,Karawal Nagar,North,Technology,2025-07-11
74074,Tara Sheth,Mumbai,West,Retail,2024-12-09
74075,Vincent Mangat,Haldia,West,Retail,2024-12-25
74076,Priya Tella,Loni,North,Retail,2024-12-15
74077,Chaman Raman,Pimpri-Chinchwad,South,Manufacturing,2024-06-22
74078,Sanya Gara,Dehri,North,Education,2024-10-17
74079,Rishi Krishna,Anand,North,Technology,2024-07-24
74080,Yoshita Pradhan,Hajipur,West,Education,2023-05-16
74081,Aachal Dalal,Bettiah,East,Healthcare,2023-12-24
74082,Hitesh More,Dindigul,East,Technology,2024-09-12
74083,Ekanta Vala,Alappuzha,South,Education,2023-04-18
74084,Yochana Goswami,Chittoor,South,Manufacturing,2025-05-04
74085,Vasudha Sarin,Bijapur,East,Education,2023-08-09
74086,Ansh Mangal,Gurgaon,West,Retail,2023-07-05
74087,Pranav Jha,Unnao,West,Manufacturing,2023-10-28
74088,Hritik Walla,Karaikudi,East,Healthcare,2025-07-10
74089,Shravya Sehgal,Chapra,North,Retail,2024-06-08
74090,Imaran Deo,Gorakhpur,South,Finance,2024-11-22
74091,Daksh Hari,Parbhani,East,Retail,2025-03-13
74092,Amaira Dutta,Bally,East,Retail,2024-02-07
74093,Gunbir Dugar,Tiruvottiyur,North,Education,2025-05-29
74094,Tara Bail,Chinsurah,West,Retail,2023-04-29
74095,Adya Raman,Tirupati,East,Technology,2025-02-12
74096,Utkarsh Bora,Sonipat,East,Education,2024-07-08
74097,Sachi Pandya,Pune,West,Retail,2025-12-22
74098,Gavin Oza,Rajahmundry,East,Retail,2025-08-02
74099,Elijah Ghose,Vijayanagaram,East,Finance,2023-09-15
74100,Manan Ganesan,Tirunelveli,West,Retail,2026-01-02
74101,Prisha Gole,Nadiad,East,Technology,2023-12-21
74102,Viraj Raju,Jhansi,South,Technology,2025-10-17
74103,Yasti Chana,Korba,South,Technology,2025-01-12
74104,Amol Tripathi,Bhilai,North,Manufacturing,2025-08-04
74105,Shravya Dube,Tinsukia,West,Retail,2024-08-14
74106,Advika Raval,Jammu,West,Healthcare,2025-08-20
74107,Upasna Bajaj,Sambalpur,West,Manufacturing,2025-05-16
74108,Bhanumati Solanki,Kumbakonam,West,Education,2024-04-14
74109,Shivani Panchal,Bhusawal,East,Retail,2023-04-18
74110,Harsh Puri,Raurkela Industrial Township,South,Retail,2025-05-24
74111,Vrinda Apte,Nagercoil,North,Retail,2024-08-19
74112,Atharv Mutti,Kavali,North,Education,2023-04-12
74113,Omisha Mannan,Thiruvananthapuram,North,Technology,2025-03-11
74114,Karan Shenoy,Kolhapur,South,Technology,2023-03-30
74115,Varenya Dugar,Panipat,East,Technology,2023-10-07
74116,Ekiya Kar,Durg,South,Healthcare,2024-03-11
74117,Udant Balasubramanian,Haridwar,North,Education,2025-03-02
74118,Amara Palla,Coimbatore,South,Education,2026-03-11
74119,Deepa Bava,Tiruvottiyur,South,Manufacturing,2026-01-29
74120,Yashoda Savant,Rajahmundry,East,Manufacturing,2025-05-15
74121,Tristan Hayre,Surendranagar Dudhrej,West,Finance,2024-09-19
74122,Advay Pau,Phusro,West,Technology,2023-06-07
74123,Neel Varma,Nangloi Jat,North,Manufacturing,2024-04-12
74124,Sara Pingle,Visakhapatnam,North,Manufacturing,2024-06-01
74125,Indira Krishna,Dibrugarh,East,Retail,2024-12-01
74126,Robert Sethi,Dewas,North,Retail,2025-06-12
74127,Wyatt Korpal,Thiruvananthapuram,West,Retail,2023-04-11
74128,Janya Sant,Jaipur,North,Manufacturing,2023-11-21
74129,Urishilla Karan,Panvel,West,Manufacturing,2025-08-22
74130,Luke Buch,Jhansi,South,Retail,2026-03-08
74131,Raagini Soman,Jammu,East,Manufacturing,2023-05-02
74132,Lipika Lalla,Rajpur Sonarpur,South,Technology,2026-01-09
74133,Bhavna Natarajan,Rajkot,East,Retail,2023-06-29
74134,Aayush Chadha,Orai,North,Education,2025-12-30
74135,Gaurangi Sandhu,Bidhannagar,South,Manufacturing,2023-04-26
74136,Daksh Dara,Hajipur,South,Manufacturing,2023-07-22
74137,Rachana Purohit,Loni,North,Manufacturing,2023-11-14
74138,Qushi Divan,Giridih,East,Healthcare,2025-10-15
74139,Mohammed Parsa,Bijapur,West,Retail,2023-06-03
74140,Urvashi Dayal,Bhiwandi,East,Finance,2024-10-05
74141,Tanveer Minhas,Panvel,West,Finance,2024-02-28
74142,Robert Rau,Eluru,East,Education,2023-06-30
74143,Tanvi Balasubramanian,Bally,East,Technology,2024-12-22
74144,Idika Malhotra,Ambarnath,South,Healthcare,2026-02-20
74145,Eesha Raju,Suryapet,North,Finance,2025-04-23
74146,Qasim Sangha,Kottayam,West,Manufacturing,2025-05-09
74147,Chandani Pant,Darbhanga,South,Healthcare,2024-06-06
74148,Eshana Chandran,Thrissur,East,Retail,2025-07-14
74149,Chaitaly Rattan,Shimla,South,Retail,2025-12-07
74150,Chaitanya Amble,Sambhal,North,Healthcare,2024-07-05
74151,Baghyawati Borah,Madanapalle,East,Education,2023-10-08
74152,Girik Bhasin,Gopalpur,South,Education,2023-12-31
74153,Watika Deo,New Delhi,West,Healthcare,2025-11-13
74154,Jai Chana,Ballia,North,Retail,2026-03-05
74155,Christopher Dugar,Ratlam,West,Education,2023-07-19
74156,Faris Loke,Mathura,North,Retail,2023-12-25
74157,Shivani Tripathi,Bellary,North,Healthcare,2023-06-20
74158,Lucky Peri,Howrah,East,Education,2025-06-17
74159,Lila Rajan,Asansol,North,Healthcare,2024-12-30
74160,Lopa Badal,Ambala,North,Education,2026-01-23
74161,Lekha Sachdev,Phagwara,North,Education,2026-03-03
74162,Kabir Khosla,Jamnagar,West,Retail,2024-08-14
74163,Edhitha Khosla,Ulhasnagar,North,Manufacturing,2023-06-11
74164,Umang Kaur,Ujjain,South,Manufacturing,2025-08-18
74165,Hemani Natt,Kozhikode,North,Manufacturing,2025-01-21
74166,Oni Sankaran,Rajkot,West,Education,2025-05-12
74167,Jhalak Sarraf,Ulhasnagar,East,Healthcare,2023-05-23
74168,Ishwar Sachar,Bharatpur,East,Finance,2025-10-13
74169,Simon Koshy,Mango,North,Finance,2025-04-07
74170,Yoshita Sehgal,Etawah,East,Healthcare,2023-06-19
74171,Rachana Kale,Secunderabad,East,Technology,2025-12-23
74172,Saksham Chand,Nandyal,West,Retail,2025-02-04
74173,Chatura Hans,Erode,West,Technology,2026-02-06
74174,Yug Karpe,Visakhapatnam,North,Finance,2024-08-21
74175,Michael Pandya,Thanjavur,North,Retail,2023-06-24
74176,Jonathan Palla,Mango,North,Finance,2024-12-16
74177,Raksha Bali,Jalgaon,South,Manufacturing,2024-05-28
74178,Matthew Joshi,Ramgarh,North,Manufacturing,2024-01-05
74179,Sanya Samra,Kumbakonam,South,Education,2023-06-20
74180,Sudiksha Batra,Suryapet,West,Technology,2023-04-05
74181,Lucky Munshi,Bhilwara,East,Manufacturing,2025-11-04
74182,Nakul Verma,Bihar Sharif,South,Retail,2024-09-17
74183,Orinder Kant,Jamnagar,West,Education,2023-06-16
74184,Wahab Choudhry,Jalna,West,Finance,2025-02-03
74185,Rohan Saxena,Kulti,North,Healthcare,2025-04-29
74186,Farhan Saini,Gaya,North,Technology,2025-03-15
74187,Ronith Narayan,Malegaon,North,Technology,2023-05-20
74188,Vincent Sachdev,Gangtok,North,Manufacturing,2025-02-17
74189,Azaan Kalla,Malegaon,East,Finance,2023-12-31
74190,Girindra Mandal,Pali,North,Technology,2025-03-25
74191,Balhaar Randhawa,Udaipur,West,Manufacturing,2023-12-23
74192,Qushi Ray,Ajmer,East,Technology,2023-10-25
74193,Orinder Goswami,Jehanabad,South,Education,2024-09-23
74194,Charita Kaur,Ozhukarai,East,Education,2024-09-09
74195,Samesh Doctor,Mangalore,South,Education,2023-09-03
74196,Chakradhar Parsa,Baranagar,South,Retail,2026-02-26
74197,Eta Sahota,Pune,West,Retail,2025-02-28
74198,Kashvi Chokshi,Davanagere,North,Manufacturing,2025-07-17
74199,Udarsh Anand,Mangalore,North,Manufacturing,2025-03-14
74200,Suhani Vora,Gwalior,East,Healthcare,2024-05-22
74201,Gopal Dube,Kadapa,North,Finance,2024-06-26
74202,Darpan Suresh,Gopalpur,North,Retail,2025-04-22
74203,Gopal Kanda,Bhilai,South,Technology,2024-11-20
74204,Rajata Ahuja,Kamarhati,East,Education,2024-03-10
74205,Samuel Oak,Khandwa,North,Healthcare,2024-03-24
74206,Jonathan Subramaniam,Lucknow,East,Retail,2025-02-27
74207,Jairaj Singh,Jaunpur,North,Healthcare,2025-03-09
74208,Wakeeta Mander,Vadodara,East,Healthcare,2026-01-08
74209,Jack Lall,Vijayawada,North,Technology,2025-09-06
74210,Indrajit Sankaran,Kirari Suleman Nagar,West,Healthcare,2026-01-25
74211,Vedika Jain,Fatehpur,East,Technology,2025-12-01
74212,Rushil Bassi,Firozabad,North,Education,2024-06-14
74213,Kalpit Cheema,Medininagar,North,Education,2024-08-10
74214,Yamini Malhotra,Bhiwani,South,Education,2024-07-23
74215,Hemang Chacko,Morbi,South,Finance,2024-10-06
74216,Ishani Kamdar,Morbi,East,Healthcare,2025-01-27
74217,Ekbal Magar,Guna,South,Education,2025-05-28
74218,Yashica Bassi,Bettiah,South,Finance,2024-11-14
74219,Devansh Lata,Bangalore,East,Healthcare,2023-10-01
74220,Krish Khare,Bidhannagar,South,Finance,2023-09-02
74221,Vanya Anne,Ballia,North,Education,2024-11-01
74222,Charan Zachariah,Tiruchirappalli,West,Education,2024-01-28
74223,Pooja Tandon,Jabalpur,East,Manufacturing,2024-07-17
74224,Zaitra Keer,Arrah,East,Retail,2024-09-09
74225,Hamsini Bhavsar,Ballia,West,Finance,2025-08-25
74226,Shravya Narain,South Dumdum,West,Technology,2024-10-31
74227,Anya Loke,Thrissur,East,Manufacturing,2025-12-22
74228,Naksh Nigam,Giridih,North,Retail,2024-07-13
74229,Chakrika Basak,Raebareli,South,Manufacturing,2023-10-06
74230,Hemani Bains,Amaravati,East,Retail,2024-08-07
74231,Charita Chandra,Tenali,East,Education,2024-07-02
74232,Abdul Garde,Saharsa,West,Manufacturing,2023-05-25
74233,Nitesh Srivastava,Gandhinagar,South,Retail,2024-03-22
74234,Yachana Kara,Morena,East,Finance,2024-04-14
74235,Umang Narayanan,Vadodara,West,Manufacturing,2024-04-06
74236,Nitesh Munshi,Munger,East,Manufacturing,2025-12-21
74237,Benjamin Kalita,Chapra,North,Retail,2025-05-15
74238,Guneet Narula,Visakhapatnam,West,Education,2024-01-28
74239,Aadhya Raju,Indore,East,Education,2025-04-18
74240,Ekalinga Bajwa,Berhampur,East,Finance,2026-01-09
74241,Samuel Kulkarni,Ludhiana,North,Manufacturing,2024-01-19
74242,Naksh Dhar,Nagaon,East,Technology,2023-07-16
74243,Tarak Bansal,Chandrapur,North,Technology,2024-07-06
74244,Amaira Nagy,Rewa,South,Finance,2023-08-06
74245,Karan Borra,Faridabad,South,Healthcare,2024-06-07
74246,Victor Bava,Chandrapur,South,Education,2024-04-13
74247,Ayushman Oak,Gaya,East,Retail,2025-07-11
74248,Advika Taneja,Loni,West,Education,2023-08-10
74249,Umang Ray,Rewa,South,Healthcare,2025-12-31
74250,Ranveer Thakur,Unnao,North,Finance,2023-06-24
74251,Edhitha Pillay,Belgaum,South,Healthcare,2023-11-22
74252,Yutika Tella,Serampore,West,Healthcare,2024-07-11
74253,Rudra Nazareth,Nadiad,North,Education,2023-08-20
74254,Indrajit Randhawa,Pune,North,Technology,2024-12-05
74255,Ayush Varghese,Patna,East,Manufacturing,2025-04-08
74256,Pranit Nagarajan,Rajpur Sonarpur,North,Finance,2025-12-30
74257,Bhavini Naidu,Bhiwandi,East,Finance,2024-12-30
74258,Shaurya Manne,Tiruppur,East,Retail,2025-08-16
74259,Ekapad Chaudhuri,Ramgarh,South,Education,2023-11-10
74260,Brinda Guha,Khammam,East,Finance,2023-10-02
74261,Hritik Chada,Gopalpur,West,Technology,2025-08-25
74262,Chaaya Banik,Buxar,South,Technology,2023-07-04
74263,Baghyawati Kala,Satna,South,Manufacturing,2023-05-28
74264,Ronith Nayak,Haldia,West,Manufacturing,2023-10-01
74265,Ridhi Badal,Bhiwani,West,Manufacturing,2025-08-12
74266,Tara Balay,Orai,East,Education,2025-09-29
74267,Siya Sastry,Bongaigaon,West,Technology,2024-04-25
74268,Udarsh Ratti,Bijapur,North,Education,2024-09-09
74269,Zayyan Bhargava,Maheshtala,North,Manufacturing,2025-08-23
74270,Dalbir Mishra,Kadapa,South,Retail,2025-06-24
74271,Sarthak Peri,Nanded,East,Technology,2023-04-01
74272,Dhruv Dewan,Tiruppur,South,Education,2023-11-07
74273,Matthew Nagi,Thoothukudi,East,Finance,2024-11-27
74274,Darsh Guha,Bhavnagar,North,Manufacturing,2025-05-29
74275,Urvashi Vaidya,Tadepalligudem,East,Healthcare,2024-01-13
74276,Nidhi Choudhury,Raebareli,South,Education,2025-07-19
74277,Kevin Gaba,Cuttack,South,Manufacturing,2025-02-25
74278,Krishna Ganesh,Jamshedpur,South,Education,2025-08-23
74279,Yatan Prasad,Gaya,East,Finance,2023-10-20
74280,Madhav Dubey,Vellore,North,Education,2024-01-29
74281,Jatin Badami,Gopalpur,South,Manufacturing,2025-11-14
74282,Nathan Mittal,Siliguri,South,Finance,2023-10-26
74283,Zaid Rajagopal,Nagpur,East,Manufacturing,2024-12-29
74284,Jeremiah Merchant,Ahmednagar,West,Manufacturing,2024-04-10
74285,Zansi Sood,Agra,North,Technology,2025-12-10
74286,Anika Ahluwalia,Bihar Sharif,North,Manufacturing,2024-08-31
74287,Aradhana Baria,Patna,North,Technology,2023-10-11
74288,Harrison Bora,Erode,East,Finance,2024-03-12
74289,Anirudh Kala,Sambhal,North,Finance,2023-04-07
74290,Siddharth Agrawal,Hazaribagh,South,Manufacturing,2023-10-12
74291,Irya Ramachandran,Uluberia,South,Manufacturing,2026-03-20
74292,Darpan Pingle,Burhanpur,East,Retail,2025-03-20
74293,Tanmayi Nair,Raurkela Industrial Township,South,Education,2024-11-28
74294,Jack Nagy,Thiruvananthapuram,South,Technology,2024-01-16
74295,Ekani Yohannan,Noida,North,Education,2026-01-28
74296,Dominic Hans,Sambalpur,East,Education,2024-01-07
74297,Adweta Zacharia,Chapra,West,Finance,2023-07-27
74298,Aahana Cherian,Ichalkaranji,South,Education,2023-05-07
74299,Aahana Som,Amravati,West,Technology,2023-11-08
74300,Wridesh Pai,Nangloi Jat,North,Education,2025-04-25
74301,Madhavi Sridhar,Chittoor,West,Healthcare,2026-01-22
74302,Kashish Patla,Pali,West,Technology,2025-02-11
74303,Yachana Bahl,Loni,South,Retail,2025-05-20
74304,Jairaj Date,Shivpuri,South,Finance,2025-03-23
74305,Bhavika Narayanan,Thoothukudi,North,Education,2024-02-01
74306,Aahana Mall,Bathinda,West,Manufacturing,2024-06-29
74307,Rishi Arya,Bongaigaon,West,Finance,2023-08-13
74308,Anita Sur,Bidar,West,Healthcare,2024-01-24
74309,Ekanta Majumdar,Panihati,North,Technology,2025-02-26
74310,Rajata Vyas,Allahabad,North,Healthcare,2025-11-01
74311,Divya Thaman,Burhanpur,North,Healthcare,2025-06-16
74312,Priya Sundaram,Rourkela,West,Finance,2026-01-03
74313,Qarin Mani,Vadodara,South,Healthcare,2025-04-05
74314,Vamakshi Prabhakar,Bilaspur,West,Finance,2023-06-02
74315,Tarak Munshi,Bhiwani,South,Finance,2024-01-06
74316,Neel Ravel,Hosur,West,Manufacturing,2025-08-03
74317,Saumya Nadkarni,Hapur,West,Retail,2025-06-13
74318,Karan Chandran,Begusarai,South,Healthcare,2026-03-09
74319,Inaya Mishra,Kolkata,North,Education,2025-10-04
74320,Isha Mohanty,Imphal,West,Finance,2025-12-24
74321,Logan Swamy,Kadapa,South,Technology,2025-08-03
74322,Dev Krishnan,Raichur,East,Manufacturing,2026-01-25
74323,Bakhshi Das,Raipur,West,Finance,2023-11-20
74324,Qushi Lata,Patna,North,Healthcare,2023-07-12
74325,Umang Bala,Secunderabad,South,Finance,2024-03-01
74326,Pavani Raja,Bahraich,East,Technology,2023-09-05
74327,Warinder Gill,Bilaspur,West,Manufacturing,2023-08-08
74328,Hamsini Lanka,Serampore,West,Technology,2025-02-28
74329,Nidra Keer,Aurangabad,West,Healthcare,2024-11-01
74330,Gavin Thaker,Junagadh,South,Retail,2024-07-23
74331,Sai Sampath,Karnal,West,Finance,2025-06-16
74332,Harini Sankaran,Alwar,West,Finance,2025-04-24
74333,Veer Prashad,Buxar,South,Retail,2024-03-25
74334,Max Chawla,Berhampore,South,Technology,2023-08-16
74335,Lucky Shah,Sambalpur,North,Healthcare,2026-01-13
74336,Vasudha Modi,Ghaziabad,West,Manufacturing,2025-05-19
74337,Vidhi Kata,Thrissur,South,Manufacturing,2025-05-18
74338,Samuel Karan,Kalyan-Dombivli,West,Retail,2024-03-13
74339,Amruta Borra,Jaunpur,South,Manufacturing,2025-03-24
74340,Rushil Sahni,Bhusawal,North,Manufacturing,2023-09-25
74341,Ojasvi Bumb,Ambarnath,East,Healthcare,2023-06-15
74342,Praneel Parekh,Berhampore,West,Education,2026-02-06
74343,Frederick Subramaniam,Kozhikode,East,Technology,2024-06-05
74344,Chandran Ghose,Ulhasnagar,South,Finance,2024-02-18
74345,Dipta Kurian,Durgapur,South,Healthcare,2025-02-13
74346,Balveer Prakash,Avadi,West,Education,2024-04-26
74347,Warda Kari,Bareilly,South,Retail,2026-03-19
74348,Hemani Dara,Kalyan-Dombivli,North,Retail,2025-08-21
74349,Priya Gole,Karimnagar,North,Technology,2025-08-17
74350,Bhavna Verma,Jabalpur,West,Retail,2023-10-02
74351,Harini Srivastava,Dehri,South,Healthcare,2023-07-10
74352,Krish Purohit,Guna,West,Education,2023-04-15
74353,Upadhriti Chakrabarti,Aurangabad,East,Retail,2023-07-26
74354,Osha Doctor,Gwalior,East,Manufacturing,2024-07-12
74355,Daniel Sha,Raebareli,East,Finance,2024-01-23
74356,Ekbal Mangal,Bathinda,West,Technology,2025-04-02
74357,Lakshmi Bumb,Hospet,South,Finance,2023-12-24
74358,Omya Nanda,Firozabad,North,Retail,2026-01-24
74359,Vedika Gade,Tirupati,East,Education,2025-05-21
74360,Yamini Seshadri,Ratlam,North,Manufacturing,2023-06-09
74361,Nathan Garde,Kadapa,West,Technology,2024-07-19
74362,Hemani Sodhi,Sri Ganganagar,South,Retail,2026-01-11
74363,Yashasvi Chawla,Bhiwani,East,Finance,2024-04-17
74364,Abha Madan,Naihati,West,Finance,2024-02-07
74365,Aditya Raman,Muzaffarpur,East,Retail,2025-06-24
74366,Bina Ramanathan,Katihar,East,Healthcare,2024-08-12
74367,Nihal Gade,Etawah,East,Technology,2024-06-14
74368,Chanchal Chandra,Ghaziabad,South,Finance,2025-06-20
74369,Warinder Gill,Dewas,East,Finance,2024-03-06
74370,Kalpit Khanna,Ludhiana,West,Education,2023-06-24
74371,Harita Ray,Thiruvananthapuram,East,Retail,2023-10-07
74372,Lopa Kibe,Hubli–Dharwad,West,Retail,2025-12-25
74373,Wriddhish Ben,Dehradun,West,Finance,2024-05-06
74374,Vasatika Biswas,Raiganj,East,Retail,2024-03-02
74375,Aryan Deep,Karnal,West,Manufacturing,2023-04-18
74376,Warhi Dhawan,Shimoga,North,Education,2025-01-16
74377,Triya Bal,Ambattur,North,Finance,2024-04-30
74378,Anusha Jain,Tezpur,West,Manufacturing,2023-10-04
74379,Ronith Banerjee,Madanapalle,South,Manufacturing,2025-08-05
74380,Jagat Choudhury,Singrauli,East,Retail,2024-05-30
74381,Tarak Krishnan,Nagpur,East,Education,2024-04-21
74382,Sathvik Gopal,Aurangabad,South,Education,2024-05-17
74383,Kavya Dass,Mau,North,Technology,2025-07-20
74384,Vedant Chaudhary,Munger,West,Manufacturing,2024-09-24
74385,Krish Rajan,Shivpuri,East,Manufacturing,2024-04-12
74386,Urvi Walla,Kulti,South,Healthcare,2024-01-07
74387,Wridesh Jaggi,Surat,West,Retail,2025-06-25
74388,Tanish Bava,Serampore,East,Finance,2026-03-08
74389,Nilima Pandey,Bhiwandi,South,Healthcare,2025-02-13
74390,Radhika Bhattacharyya,Bettiah,West,Education,2025-12-06
74391,Aarna Subramaniam,Kurnool,West,Healthcare,2025-05-30
74392,Yatan Konda,Unnao,South,Healthcare,2023-09-26
74393,Garima Krishna,Aligarh,South,Technology,2023-12-20
74394,Wridesh Kari,Nizamabad,South,Retail,2024-07-05
74395,Kala Pathak,Bardhaman,East,Education,2024-11-03
74396,Vincent Char,Begusarai,East,Manufacturing,2024-09-28
74397,Yochana Kapoor,New Delhi,South,Technology,2024-09-24
74398,Bahadurjit Chokshi,Mysore,South,Healthcare,2024-09-25
74399,Wahab Nigam,Faridabad,South,Healthcare,2025-11-20
74400,Balhaar Sen,Bettiah,South,Retail,2025-12-04
74401,Oviya Bal,Ambarnath,East,Retail,2024-09-12
74402,Anita Kari,Rourkela,North,Education,2023-05-23
74403,Gautam Swamy,Bhind,South,Finance,2025-10-08
74404,Kamya Jani,Belgaum,South,Education,2024-11-03
74405,Ganga Sachar,Bhatpara,South,Manufacturing,2025-11-21
74406,Madhavi Chad,Bangalore,East,Manufacturing,2025-07-25
74407,Elijah Iyengar,Ghaziabad,West,Education,2025-06-01
74408,Chakradev Ganesan,Ambala,South,Retail,2025-06-18
74409,Anthony Wadhwa,Anand,West,Healthcare,2025-06-04
74410,Chandresh Krishnamurthy,Pudukkottai,North,Retail,2024-02-08
74411,Gunbir Atwal,Chinsurah,West,Technology,2025-10-10
74412,Aarini Loke,Karaikudi,South,Finance,2023-09-08
74413,Ranveer Lad,Khandwa,North,Retail,2025-09-08
74414,Ekbal Devan,Hindupur,North,Education,2025-11-27
74415,Abeer Gandhi,Jamalpur,North,Technology,2023-11-09
74416,Yashoda Majumdar,Suryapet,West,Technology,2026-03-11
74417,Azaan Parekh,Vellore,West,Healthcare,2024-02-11
74418,Zinal Agrawal,Navi Mumbai,North,Technology,2025-12-21
74419,Max Mand,Sagar,East,Technology,2025-04-28
74420,Suhani Pathak,Howrah,North,Education,2025-09-22
74421,Jasmit Boase,Patna,South,Healthcare,2024-05-10
74422,Jason Brahmbhatt,Sagar,East,Education,2026-03-03
74423,Jacob Ahluwalia,Thoothukudi,South,Finance,2025-03-08
74424,Gaurangi Dass,Korba,North,Retail,2023-12-04
74425,Chanchal Sunder,Pimpri-Chinchwad,East,Finance,2026-01-01
74426,Darika Sodhi,Tiruppur,West,Manufacturing,2025-10-19
74427,Bakhshi Thakkar,Asansol,West,Manufacturing,2023-04-11
74428,Pushti Dhawan,Rewa,West,Healthcare,2023-11-03
74429,Reva Magar,Coimbatore,South,Healthcare,2024-12-26
74430,Timothy Halder,Mangalore,East,Healthcare,2023-08-06
74431,Wakeeta Kadakia,Durg,West,Education,2025-02-18
74432,Zaid Morar,Meerut,South,Education,2023-04-18
74433,Kamala Sidhu,Mahbubnagar,East,Education,2025-05-22
74434,Rachita Bhat,Ambattur,East,Finance,2025-04-25
74435,Pahal Bhalla,Thiruvananthapuram,South,Healthcare,2025-07-23
74436,Rishi Tata,Nashik,North,Manufacturing,2023-07-20
